,Title,Price,MRP,link
20,"ell MS116 Wired Optical Mouse, 1000DPI, LED Tracking, Scrolling Wheel, Plug and Pla",309,650,https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=sr_1_79?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o&dib_tag=se&keywords=laptop&qid=1751792254&sprefix=laptop%2Caps%2C205&sr=8-79&xpid=HcM-_OC8u0A4U
21,"yazo 14.1 Inch Laptop Sleeve Case Cover With Handle And Two Front Pocket | Compatible For Lenovo, Hp, Dell, Asus, Acer & Other Notebooks (Grey",299,999,https://www.amazon.in/Dyazo-Laptop-Sleeve-Compatible-Notebooks/dp/B0BRJ86Y5V/ref=sr_1_80?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o&dib_tag=se&keywords=laptop&qid=1751792254&sprefix=laptop%2Caps%2C205&sr=8-80&xpid=HcM-_OC8u0A4U
22,"mazon basics Laptop Stand, Height-Adjustable, Foldable, Portable, Ventilated, Fits Up to 15.6-Inch Laptops (Aluminium Alloy, Silver",399,999,https://www.amazon.in/AmazonBasics-Height-Adjustable-Ventilated-15-6-Inch-Aluminium/dp/B0BSXDGL49/ref=sr_1_81?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o&dib_tag=se&keywords=laptop&qid=1751792254&sprefix=laptop%2Caps%2C205&sr=8-81&xpid=HcM-_OC8u0A4U
23,"P 255 G10, AMD Ryzen 3 7320U Quad Core -(8 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" HD Display/Turbo Silver/1.5 k","26,396","60,000",https://www.amazon.in/HP-Radeon-Graphics-Business-Display/dp/B0F6TJ164J/ref=sr_1_8?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.JKFtIipyheq5FafwyKT3dhCNm7ee7e_m5eMfAR0I5va-9-xZ71gvZN50TdphoIbeLBc63kWHBZ5L39_ZRSev_Si4gcvwl5vWFM1JrgjPHS41X5XaVSbNkXbETLGLa0TDFjB7kCvDyvx9rPf3C9OhYl5e9J78FtUR7_x2cPGooUzoEAIv7f3VLuHibc5Rnf4WgDEkPAnFmTQoD-g6PC0ytesx8N5iV5CHk-po1WFeqTY.x3FznVR8gSrwDIWgEGZOh34Twr6cbNBLSerkJzS_b4g&dib_tag=se&keywords=laptop&qid=1751792218&sprefix=laptop%2Caps%2C205&sr=8-8&xpid=HcM-_OC8u0A4U
24,"embley Kids Laptop Educational Computer Toys for 3+ Year Old Boy with Mouse | 20 Fun Activity Electronic Learning Machine, Now Learn Letter, Words, Games, Mathematics, Music, Logic, Memory Too",899,"1,899",https://www.amazon.in/Wembley-Educational-Computer-Electronic-Mathematics/dp/B0F8NSLPMH/ref=sr_1_82?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o&dib_tag=se&keywords=laptop&qid=1751792254&sprefix=laptop%2Caps%2C205&sr=8-82&xpid=HcM-_OC8u0A4U
25,"yazo Zigzag Height Adjustable Ventilated Aluminium Tabletop Laptop Stand with 6 Angles Multi-Angle Compatible for MacBook Air Pro, HP, Lenovo, Dell & Other 10-15.6'' Laptops, Notebooks (Space Grey",399,"1,999",https://www.amazon.in/Dyazo-Adjustable-Ventilated-Multi-Angle-Compatible/dp/B08VK11P24/ref=sr_1_83?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o&dib_tag=se&keywords=laptop&qid=1751792254&sprefix=laptop%2Caps%2C205&sr=8-83&xpid=HcM-_OC8u0A4U
26,"cer Aspire 3 AMD Ryzen 3-7330U Processor Laptop with 39.62 cm (15.6"") Full HD LED-Backlit IPS Display (16 GB RAM/512 GB SSD/WiFi 6/AMD Radeon Graphics/Win11 Home/55Wh) A325-42 Pure Silver 1.79K","31,990","48,999",https://www.amazon.in/Acer-Processor-LED-Backlit-Graphics-A325-42/dp/B0DVC9NXF2/ref=sr_1_84?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o&dib_tag=se&keywords=laptop&qid=1751792254&sprefix=laptop%2Caps%2C205&sr=8-84&xpid=HcM-_OC8u0A4U
27,"enovo Smartchoice LOQ AMD Ryzen 7 7435HS, NVIDIA RTX 4050-6GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EGIN, 100% sRGB, 3 Mon. Game Pass Gaming Lapto","82,052","1,10,890",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzg4ODMzNjU4NzIxMjYwOjE3NTE3OTIyNTQ6c3BfYnRmOjMwMDQ0OTYwMTE1NjMzMjo6MDo6&url=%2FLenovo-Smartchoice-4050-6GB-Windows-83JC00EGIN%2Fdp%2FB0DPQHCKQD%2Fref%3Dsr_1_85_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792254%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-85-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
28,"enovo Smartchoice LOQ AMD Ryzen 5 7235HS | NVIDIA RTX 3050 6GB (24GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83JC00EFIN Gaming Lapto","68,490","94,590",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzg4ODMzNjU4NzIxMjYwOjE3NTE3OTIyNTQ6c3BfYnRmOjMwMDUyNTE2MTc2MzUzMjo6MDo6&url=%2FLenovo-Smartchoice-7235HS-Windows-83JC00EFIN%2Fdp%2FB0DPQG53ZR%2Fref%3Dsr_1_86_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.YQcBPCKWo0VWLQye2tSREplOFeFW7zumYIOzohy8egzA4r9jxdQo33cFfEqfP6qn_PzP1tOR5CI6iAUKKMODbij5Tn3g72SKxDfqckydznR9KfIVlR7yGL1nhPcFazvKykxuctY0LM29bKC-rIyLdIft29eWepqRUeKn7vvoYnvOcCw9cnJf6bdK2qy29V64UbZhhKfNWN4yZtQ5mWSheVXRQaGJCDnAW5K5ST-Ugg4.C1w2ez9nYh6t5aY05_6lNUFRcHHTzF1seV0bcrQTZ0o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792254%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-86-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
29,"P 15, 13th Gen Intel Core i5-1335U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver,1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Lapto","55,990","72,112",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODY5ODE2NzUwNTY1NDczOjE3NTE3OTIyNjI6c3BfYXRmX25leHQ6MzAwNTU5NjYxMTA1ODMyOjowOjo&url=%2FHP-i5-1335U-Anti-Glare-Micro-Edge-fd0577TU%2Fdp%2FB0F4R6H3NB%2Fref%3Dsr_1_81_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792262%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-81-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
30,"enovo Smartchoice LOQ, Intel Core i5-12450HX, 12th Gen, RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz 300Nits, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83GS003UIN, Gaming Lapto","70,990","95,890",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODY5ODE2NzUwNTY1NDczOjE3NTE3OTIyNjI6c3BfYXRmX25leHQ6MzAwMTY3MDg5NDU5MzMyOjowOjo&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsr_1_82_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792262%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-82-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
31,"amsung Galaxy Book3 Pro Intel 13th Gen i7 EvoTM 35.56cm(14"") Dynamic Amoled 2X, 3K Display, 120Hz, Ultra Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/Graphite/1.17Kg), NP940XFG-KC4I","82,199","1,74,990",https://www.amazon.in/Samsung-35-56cm-Dynamic-Graphite-NP940XFG-KC4IN/dp/B0BSH5GLB3/ref=sr_1_83?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-83&xpid=HcM-_OC8u0A4U
32,apcare DCX-A101 ChillMate Laptop Cooler (Black,649,"1,999",https://www.amazon.in/Lapcare-ChillMate-DCX-A101-Laptop-Cooler/dp/B074C8C6F4/ref=sr_1_84?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-84&xpid=HcM-_OC8u0A4U
33,"huwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboar","34,990","49,990",https://www.amazon.in/Chuwi-FreeBook-Touchscreen-i3-1215U-Expandable/dp/B0B1M6XJBJ/ref=sr_1_85?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-85&xpid=HcM-_OC8u0A4U
34,"cer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 K","21,490","29,990",https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSYS6B/ref=sr_1_9?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.JKFtIipyheq5FafwyKT3dhCNm7ee7e_m5eMfAR0I5va-9-xZ71gvZN50TdphoIbeLBc63kWHBZ5L39_ZRSev_Si4gcvwl5vWFM1JrgjPHS41X5XaVSbNkXbETLGLa0TDFjB7kCvDyvx9rPf3C9OhYl5e9J78FtUR7_x2cPGooUzoEAIv7f3VLuHibc5Rnf4WgDEkPAnFmTQoD-g6PC0ytesx8N5iV5CHk-po1WFeqTY.x3FznVR8gSrwDIWgEGZOh34Twr6cbNBLSerkJzS_b4g&dib_tag=se&keywords=laptop&qid=1751792218&sprefix=laptop%2Caps%2C205&sr=8-9&xpid=HcM-_OC8u0A4U
35,mazon Basics 14-inches Laptop sleeve (Black,359,"1,349",https://www.amazon.in/AmazonBasics-14-inch-Laptop-Sleeve-Black/dp/B00CD8AFFW/ref=sr_1_86?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-86&xpid=HcM-_OC8u0A4U
36,enovo GX20K78585 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin,"1,129","2,796",https://www.amazon.in/Lenovo-GX20L29764-Laptop-Adapter-Charger/dp/B07DJ5KYDZ/ref=sr_1_87?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-87&xpid=HcM-_OC8u0A4U
37,"LIXIO Adjustable Laptop Stand with 360° Rotating Base Tabletop Ergonomic Foldable Portable Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Sliver","2,298",".R.P: ₹6,999",https://www.amazon.in/PLIXIO-Adjustable-Rotating-Ergonomic-Compatible/dp/B0C9J63G2F/ref=sr_1_88?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-88&xpid=HcM-_OC8u0A4U
38,"ids Learning Laptop Notebook Toy with 20 Fun Activity Learning Modes to Learn Alphabet, Words, Numbers, Play Games and Music Educational Learning Computer for Boys Girls Ages 3+ with Mouse - Pin",819,"1,499",https://www.amazon.in/Learning-Notebook-Activity-Alphabet-Educational/dp/B0F2MYDCL4/ref=sr_1_89?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-89&xpid=HcM-_OC8u0A4U
39,"enovo Tab Plus with Octa JBL Hi-Fi Speakers| 8 GB RAM, 128 GB ROM| 11.5 Inch, 2K, 90 Hz Refresh| Wi-Fi Tablet| Android 14| 45 W Fast Charger| Built-in Kickstand| Color: Luna Gre","18,998","32,000",https://www.amazon.in/Lenovo-Speakers-Refresh-Android-Kickstand/dp/B0D6G4CVZ7/ref=sr_1_90?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-90&xpid=HcM-_OC8u0A4U
40,"enovo LOQ AMD Ryzen 7 7435HS | NVIDIA RTX 3050A 4GB (24GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00GDIN AI Gaming Lapto","70,990","83,190",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODY5ODE2NzUwNTY1NDczOjE3NTE3OTIyNjI6c3BfbXRmOjMwMDYwOTUxMzAxOTQzMjo6MDo6&url=%2FLenovo-7435HS-Refresh-Windows-83JC00GDIN%2Fdp%2FB0F837CQSW%2Fref%3Dsr_1_91_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792262%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-91-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
41,"SI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2239I","74,511","1,00,000",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODY5ODE2NzUwNTY1NDczOjE3NTE3OTIyNjI6c3BfbXRmOjMwMDYxNjM0NjgxODMzMjo6MDo6&url=%2FMSI-i7-12650H-Windows-GeForce-B12UC-2239IN%2Fdp%2FB0DQPTMBKM%2Fref%3Dsr_1_92_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792262%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-92-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
42,"izga Essentials Reversible Laptop Sleeve 15.6 Inch, Dual Color Neoprene Laptop Cover, Zipperless, Waterproof, Slim Fit Laptop Case for HP Dell Lenovo Asus Acer, MacBook, Mouse Pad Use (Red/Black",199,499,https://www.amazon.in/Essentials-Reversible-Neoprene-Zipperless-Waterproof/dp/B00C3GBCIS/ref=sr_1_93?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.RggGY6sWtfD-o8S6kGj9AL0DDhrYwvxRZLZSD7IrhtXuwq-kIsGkl2uvds-1ittNUG9T1Lu-_QWo_M8pedoE4AFT4wTxUS1OwUWfEW5yxTDKrwCzjftmP10NOpFHIdgrXmLfBkBazqf9M1RtOU1MtCh1kseUBqrlBrQSJefmXtTXUeaxIC5zceyOiHzLGUoNPUJe_1oIHqTfDYUS1iEbGIzXsyjuWlwRyESHBQqpxhY.dI9WerqZichzAfRtG2wnXd-zfWV9RW3x6tlYzng2WMg&dib_tag=se&keywords=laptop&qid=1751792262&sprefix=laptop%2Caps%2C205&sr=8-93&xpid=HcM-_OC8u0A4U
